K = 4, D = 1, C = 3
config1 =

  scalar structure containing the fields:

    ndisc =  1
    ncont =  3
    nintr = 0


K = 4, Run (1,1,1): fitness => -4.53
K = 4, Run (2,1,4): fitness => -4.06
K = 4, Run (2,1,5): fitness => -4.02

K = 4, Run (2,2,1): fitness => -4.23
K = 4, Run (2,2,2): fitness => -4.13
K = 4, Run (2,2,3): fitness => -4.06
K = 4, Run (2,2,4): fitness => -4.02
K = 4, Run (2,2,5): fitness => -4.02

K = 4, Run (2,3,1): fitness => -4.09
K = 4, Run (2,3,2): fitness => -4.03
K = 4, Run (2,3,3): fitness => -4.02
K = 4, Run (2,3,4): fitness => -4.02
K = 4, Run (2,3,5): fitness => -4.02

K = 4, Run (2,4,1): fitness => -4.02
K = 4, Run (2,4,2): fitness => -4.02
K = 4, Run (2,4,3): fitness => -4.02
K = 4, Run (2,4,4): fitness => -4.02
K = 4, Run (2,4,5): fitness => -4.02

K = 4, Run (2,5,1): fitness => -4.02
K = 4, Run (2,5,2): fitness => -4.02
K = 4, Run (2,5,3): fitness => -4.02
K = 4, Run (2,5,4): fitness => -4.02
K = 4, Run (2,5,5): fitness => -4.02

K = 4, Run (2,6,1): fitness => -4.02
K = 4, Run (2,6,2): fitness => -4.02
K = 4, Run (2,6,3): fitness => -4.02
K = 4, Run (2,6,4): fitness => -4.02
K = 4, Run (2,6,5): fitness => -4.02

K = 4, Run (2,7,1): fitness => -4.02
K = 4, Run (2,7,2): fitness => -4.02
K = 4, Run (2,7,3): fitness => -4.02
K = 4, Run (2,7,4): fitness => -4.02
K = 4, Run (2,7,5): fitness => -4.02

K = 4, Run (2,8,1): fitness => -4.02
K = 4, Run (2,8,2): fitness => -4.02
K = 4, Run (2,8,3): fitness => -4.02
K = 4, Run (2,8,4): fitness => -4.02
K = 4, Run (2,8,5): fitness => -4.02

K = 4, Run (2,9,1): fitness => -4.02
K = 4, Run (2,9,2): fitness => -4.02
K = 4, Run (2,9,3): fitness => -4.02
K = 4, Run (2,9,4): fitness => -4.02
K = 4, Run (2,9,5): fitness => -4.02

K = 4, Run (2,10,1): fitness => -4.02
K = 4, Run (2,10,2): fitness => -4.02
K = 4, Run (2,10,3): fitness => -4.02
K = 4, Run (2,10,4): fitness => -4.02
K = 4, Run (2,10,5): fitness => -4.02

#-4.02

real	0m0.779s
user	0m0.640s
sys	0m0.089s
K = 4, D = 1, C = 3
config1 =

  scalar structure containing the fields:

    ndisc =  1
    ncont =  3
    nintr = 0


K = 4, Run (1,1,1): fitness => -4.70
K = 4, Run (1,1,2): fitness => -4.57
K = 4, Run (1,1,3): fitness => -4.46
K = 4, Run (1,1,4): fitness => -4.41
K = 4, Run (1,1,5): fitness => -4.37

K = 4, Run (1,2,1): fitness => -4.52
K = 4, Run (1,2,2): fitness => -4.47
K = 4, Run (1,2,3): fitness => -4.41
K = 4, Run (1,2,4): fitness => -4.37
K = 4, Run (1,2,5): fitness => -4.37

K = 4, Run (1,3,1): fitness => -4.44
K = 4, Run (1,3,2): fitness => -4.39
K = 4, Run (1,3,3): fitness => -4.37
K = 4, Run (1,3,4): fitness => -4.37
K = 4, Run (1,3,5): fitness => -4.37

K = 4, Run (1,4,1): fitness => -4.37
K = 4, Run (1,4,2): fitness => -4.37
K = 4, Run (1,4,3): fitness => -4.37
K = 4, Run (1,4,4): fitness => -4.37
K = 4, Run (1,4,5): fitness => -4.37

K = 4, Run (1,5,1): fitness => -4.37
K = 4, Run (1,5,2): fitness => -4.37
K = 4, Run (1,5,3): fitness => -4.37
K = 4, Run (1,5,4): fitness => -4.37
K = 4, Run (1,5,5): fitness => -4.37

K = 4, Run (1,6,1): fitness => -4.37
K = 4, Run (1,6,2): fitness => -4.37
K = 4, Run (1,6,3): fitness => -4.37
K = 4, Run (1,6,4): fitness => -4.37
K = 4, Run (1,6,5): fitness => -4.37

K = 4, Run (1,7,1): fitness => -4.37
K = 4, Run (1,7,2): fitness => -4.37
K = 4, Run (1,7,3): fitness => -4.37
K = 4, Run (1,7,4): fitness => -4.37
K = 4, Run (1,7,5): fitness => -4.37

K = 4, Run (1,8,1): fitness => -4.37
K = 4, Run (1,8,2): fitness => -4.37
K = 4, Run (1,8,3): fitness => -4.37
K = 4, Run (1,8,4): fitness => -4.37
K = 4, Run (1,8,5): fitness => -4.37

K = 4, Run (1,9,1): fitness => -4.37
K = 4, Run (1,9,2): fitness => -4.37
K = 4, Run (1,9,3): fitness => -4.37
K = 4, Run (1,9,4): fitness => -4.37
K = 4, Run (1,9,5): fitness => -4.37

K = 4, Run (1,10,1): fitness => -4.37
K = 4, Run (1,10,2): fitness => -4.37
K = 4, Run (1,10,3): fitness => -4.37
K = 4, Run (1,10,4): fitness => -4.37
K = 4, Run (1,10,5): fitness => -4.37

K = 4, Run (2,1,1): fitness => -5.10
K = 4, Run (2,1,2): fitness => -5.04
K = 4, Run (2,1,3): fitness => -4.98
K = 4, Run (2,1,4): fitness => -4.94
K = 4, Run (2,1,5): fitness => -4.90

K = 4, Run (2,2,1): fitness => -5.05
K = 4, Run (2,2,2): fitness => -5.00
K = 4, Run (2,2,3): fitness => -4.94
K = 4, Run (2,2,4): fitness => -4.90
K = 4, Run (2,2,5): fitness => -4.90

K = 4, Run (2,3,1): fitness => -4.97
K = 4, Run (2,3,2): fitness => -4.92
K = 4, Run (2,3,3): fitness => -4.90
K = 4, Run (2,3,4): fitness => -4.90
K = 4, Run (2,3,5): fitness => -4.90

K = 4, Run (2,4,1): fitness => -4.90
K = 4, Run (2,4,2): fitness => -4.90
K = 4, Run (2,4,3): fitness => -4.90
K = 4, Run (2,4,4): fitness => -4.90
K = 4, Run (2,4,5): fitness => -4.90

K = 4, Run (2,5,1): fitness => -4.90
K = 4, Run (2,5,2): fitness => -4.90
K = 4, Run (2,5,3): fitness => -4.90
K = 4, Run (2,5,4): fitness => -4.90
K = 4, Run (2,5,5): fitness => -4.90

K = 4, Run (2,6,1): fitness => -4.90
K = 4, Run (2,6,2): fitness => -4.90
K = 4, Run (2,6,3): fitness => -4.90
K = 4, Run (2,6,4): fitness => -4.90
K = 4, Run (2,6,5): fitness => -4.90

K = 4, Run (2,7,1): fitness => -4.90
K = 4, Run (2,7,2): fitness => -4.90
K = 4, Run (2,7,3): fitness => -4.90
K = 4, Run (2,7,4): fitness => -4.90
K = 4, Run (2,7,5): fitness => -4.90

K = 4, Run (2,8,1): fitness => -4.90
K = 4, Run (2,8,2): fitness => -4.90
K = 4, Run (2,8,3): fitness => -4.90
K = 4, Run (2,8,4): fitness => -4.90
K = 4, Run (2,8,5): fitness => -4.90

K = 4, Run (2,9,1): fitness => -4.90
K = 4, Run (2,9,2): fitness => -4.90
K = 4, Run (2,9,3): fitness => -4.90
K = 4, Run (2,9,4): fitness => -4.90
K = 4, Run (2,9,5): fitness => -4.90

K = 4, Run (2,10,1): fitness => -4.90
K = 4, Run (2,10,2): fitness => -4.90
K = 4, Run (2,10,3): fitness => -4.90
K = 4, Run (2,10,4): fitness => -4.90
K = 4, Run (2,10,5): fitness => -4.90

#-4.37

real	0m0.719s
user	0m0.602s
sys	0m0.077s
K = 4, D = 1, C = 3
config1 =

  scalar structure containing the fields:

    ndisc =  1
    ncont =  3
    nintr = 0


K = 4, Run (1,1,1): fitness => -5.12
K = 4, Run (1,1,2): fitness => -5.00
K = 4, Run (1,1,3): fitness => -4.87
K = 4, Run (1,1,4): fitness => -4.78
K = 4, Run (1,1,5): fitness => -4.71

K = 4, Run (1,2,1): fitness => -4.98
K = 4, Run (1,2,2): fitness => -4.88
K = 4, Run (1,2,3): fitness => -4.78
K = 4, Run (1,2,4): fitness => -4.71
K = 4, Run (1,2,5): fitness => -4.71

K = 4, Run (1,3,1): fitness => -4.83
K = 4, Run (1,3,2): fitness => -4.74
K = 4, Run (1,3,3): fitness => -4.71
K = 4, Run (1,3,4): fitness => -4.71
K = 4, Run (1,3,5): fitness => -4.71

K = 4, Run (1,4,1): fitness => -4.71
K = 4, Run (1,4,2): fitness => -4.71
K = 4, Run (1,4,3): fitness => -4.71
K = 4, Run (1,4,4): fitness => -4.71
K = 4, Run (1,4,5): fitness => -4.71

K = 4, Run (1,5,1): fitness => -4.71
K = 4, Run (1,5,2): fitness => -4.71
K = 4, Run (1,5,3): fitness => -4.71
K = 4, Run (1,5,4): fitness => -4.71
K = 4, Run (1,5,5): fitness => -4.71

K = 4, Run (1,6,1): fitness => -4.71
K = 4, Run (1,6,2): fitness => -4.71
K = 4, Run (1,6,3): fitness => -4.71
K = 4, Run (1,6,4): fitness => -4.71
K = 4, Run (1,6,5): fitness => -4.71

K = 4, Run (1,7,1): fitness => -4.71
K = 4, Run (1,7,2): fitness => -4.71
K = 4, Run (1,7,3): fitness => -4.71
K = 4, Run (1,7,4): fitness => -4.71
K = 4, Run (1,7,5): fitness => -4.71

K = 4, Run (1,8,1): fitness => -4.71
K = 4, Run (1,8,2): fitness => -4.71
K = 4, Run (1,8,3): fitness => -4.71
K = 4, Run (1,8,4): fitness => -4.71
K = 4, Run (1,8,5): fitness => -4.71

K = 4, Run (1,9,1): fitness => -4.71
K = 4, Run (1,9,2): fitness => -4.71
K = 4, Run (1,9,3): fitness => -4.71
K = 4, Run (1,9,4): fitness => -4.71
K = 4, Run (1,9,5): fitness => -4.71

K = 4, Run (1,10,1): fitness => -4.71
K = 4, Run (1,10,2): fitness => -4.71
K = 4, Run (1,10,3): fitness => -4.71
K = 4, Run (1,10,4): fitness => -4.71
K = 4, Run (1,10,5): fitness => -4.71

K = 4, Run (2,1,1): fitness => -5.43
K = 4, Run (2,1,2): fitness => -5.39
K = 4, Run (2,1,3): fitness => -5.34
K = 4, Run (2,1,4): fitness => -5.31
K = 4, Run (2,1,5): fitness => -5.30

K = 4, Run (2,2,1): fitness => -5.37
K = 4, Run (2,2,2): fitness => -5.33
K = 4, Run (2,2,3): fitness => -5.31
K = 4, Run (2,2,4): fitness => -5.30
K = 4, Run (2,2,5): fitness => -5.30

K = 4, Run (2,3,1): fitness => -5.31
K = 4, Run (2,3,2): fitness => -5.30
K = 4, Run (2,3,3): fitness => -5.30
K = 4, Run (2,3,4): fitness => -5.30
K = 4, Run (2,3,5): fitness => -5.30

K = 4, Run (2,4,1): fitness => -5.30
K = 4, Run (2,4,2): fitness => -5.30
K = 4, Run (2,4,3): fitness => -5.30
K = 4, Run (2,4,4): fitness => -5.30
K = 4, Run (2,4,5): fitness => -5.30

K = 4, Run (2,5,1): fitness => -5.30
K = 4, Run (2,5,2): fitness => -5.30
K = 4, Run (2,5,3): fitness => -5.30
K = 4, Run (2,5,4): fitness => -5.30
K = 4, Run (2,5,5): fitness => -5.30

K = 4, Run (2,6,1): fitness => -5.30
K = 4, Run (2,6,2): fitness => -5.30
K = 4, Run (2,6,3): fitness => -5.30
K = 4, Run (2,6,4): fitness => -5.30
K = 4, Run (2,6,5): fitness => -5.30

K = 4, Run (2,7,1): fitness => -5.30
K = 4, Run (2,7,2): fitness => -5.30
K = 4, Run (2,7,3): fitness => -5.30
K = 4, Run (2,7,4): fitness => -5.30
K = 4, Run (2,7,5): fitness => -5.30

K = 4, Run (2,8,1): fitness => -5.30
K = 4, Run (2,8,2): fitness => -5.30
K = 4, Run (2,8,3): fitness => -5.30
K = 4, Run (2,8,4): fitness => -5.30
K = 4, Run (2,8,5): fitness => -5.30

K = 4, Run (2,9,1): fitness => -5.30
K = 4, Run (2,9,2): fitness => -5.30
K = 4, Run (2,9,3): fitness => -5.30
K = 4, Run (2,9,4): fitness => -5.30
K = 4, Run (2,9,5): fitness => -5.30

K = 4, Run (2,10,1): fitness => -5.30
K = 4, Run (2,10,2): fitness => -5.30
K = 4, Run (2,10,3): fitness => -5.30
K = 4, Run (2,10,4): fitness => -5.30
K = 4, Run (2,10,5): fitness => -5.30

#-4.71

real	0m0.677s
user	0m0.535s
sys	0m0.074s
K = 4, D = 1, C = 3
config1 =

  scalar structure containing the fields:

    ndisc =  1
    ncont =  3
    nintr = 0


K = 4, Run (1,1,1): fitness => -4.74
K = 4, Run (1,1,2): fitness => -4.66
K = 4, Run (1,1,3): fitness => -4.61
K = 4, Run (1,1,4): fitness => -4.59
K = 4, Run (1,1,5): fitness => -4.58

K = 4, Run (1,2,1): fitness => -4.63
K = 4, Run (1,2,2): fitness => -4.60
K = 4, Run (1,2,3): fitness => -4.59
K = 4, Run (1,2,4): fitness => -4.58
K = 4, Run (1,2,5): fitness => -4.58

K = 4, Run (1,3,1): fitness => -4.59
K = 4, Run (1,3,2): fitness => -4.58
K = 4, Run (1,3,3): fitness => -4.58
K = 4, Run (1,3,4): fitness => -4.58
K = 4, Run (1,3,5): fitness => -4.58

K = 4, Run (1,4,1): fitness => -4.58
K = 4, Run (1,4,2): fitness => -4.58
K = 4, Run (1,4,3): fitness => -4.58
K = 4, Run (1,4,4): fitness => -4.58
K = 4, Run (1,4,5): fitness => -4.58

K = 4, Run (1,5,1): fitness => -4.58
K = 4, Run (1,5,2): fitness => -4.58
K = 4, Run (1,5,3): fitness => -4.58
K = 4, Run (1,5,4): fitness => -4.58
K = 4, Run (1,5,5): fitness => -4.58

K = 4, Run (1,6,1): fitness => -4.58
K = 4, Run (1,6,2): fitness => -4.58
K = 4, Run (1,6,3): fitness => -4.58
K = 4, Run (1,6,4): fitness => -4.58
K = 4, Run (1,6,5): fitness => -4.58

K = 4, Run (1,7,1): fitness => -4.58
K = 4, Run (1,7,2): fitness => -4.58
K = 4, Run (1,7,3): fitness => -4.58
K = 4, Run (1,7,4): fitness => -4.58
K = 4, Run (1,7,5): fitness => -4.58

K = 4, Run (1,8,1): fitness => -4.58
K = 4, Run (1,8,2): fitness => -4.58
K = 4, Run (1,8,3): fitness => -4.58
K = 4, Run (1,8,4): fitness => -4.58
K = 4, Run (1,8,5): fitness => -4.58

K = 4, Run (1,9,1): fitness => -4.58
K = 4, Run (1,9,2): fitness => -4.58
K = 4, Run (1,9,3): fitness => -4.58
K = 4, Run (1,9,4): fitness => -4.58
K = 4, Run (1,9,5): fitness => -4.58

K = 4, Run (1,10,1): fitness => -4.58
K = 4, Run (1,10,2): fitness => -4.58
K = 4, Run (1,10,3): fitness => -4.58
K = 4, Run (1,10,4): fitness => -4.58
K = 4, Run (1,10,5): fitness => -4.58

K = 4, Run (2,1,1): fitness => -4.51
K = 4, Run (2,1,2): fitness => -4.46
K = 4, Run (2,1,3): fitness => -4.42
K = 4, Run (2,1,4): fitness => -4.39
K = 4, Run (2,1,5): fitness => -4.38

K = 4, Run (2,2,1): fitness => -4.44
K = 4, Run (2,2,2): fitness => -4.40
K = 4, Run (2,2,3): fitness => -4.39
K = 4, Run (2,2,4): fitness => -4.38
K = 4, Run (2,2,5): fitness => -4.38

K = 4, Run (2,3,1): fitness => -4.39
K = 4, Run (2,3,2): fitness => -4.38
K = 4, Run (2,3,3): fitness => -4.38
K = 4, Run (2,3,4): fitness => -4.38
K = 4, Run (2,3,5): fitness => -4.38

K = 4, Run (2,4,1): fitness => -4.38
K = 4, Run (2,4,2): fitness => -4.38
K = 4, Run (2,4,3): fitness => -4.38
K = 4, Run (2,4,4): fitness => -4.38
K = 4, Run (2,4,5): fitness => -4.38

K = 4, Run (2,5,1): fitness => -4.38
K = 4, Run (2,5,2): fitness => -4.38
K = 4, Run (2,5,3): fitness => -4.38
K = 4, Run (2,5,4): fitness => -4.38
K = 4, Run (2,5,5): fitness => -4.38

K = 4, Run (2,6,1): fitness => -4.38
K = 4, Run (2,6,2): fitness => -4.38
K = 4, Run (2,6,3): fitness => -4.38
K = 4, Run (2,6,4): fitness => -4.38
K = 4, Run (2,6,5): fitness => -4.38

K = 4, Run (2,7,1): fitness => -4.38
K = 4, Run (2,7,2): fitness => -4.38
K = 4, Run (2,7,3): fitness => -4.38
K = 4, Run (2,7,4): fitness => -4.38
K = 4, Run (2,7,5): fitness => -4.38

K = 4, Run (2,8,1): fitness => -4.38
K = 4, Run (2,8,2): fitness => -4.38
K = 4, Run (2,8,3): fitness => -4.38
K = 4, Run (2,8,4): fitness => -4.38
K = 4, Run (2,8,5): fitness => -4.38

K = 4, Run (2,9,1): fitness => -4.38
K = 4, Run (2,9,2): fitness => -4.38
K = 4, Run (2,9,3): fitness => -4.38
K = 4, Run (2,9,4): fitness => -4.38
K = 4, Run (2,9,5): fitness => -4.38

K = 4, Run (2,10,1): fitness => -4.38
K = 4, Run (2,10,2): fitness => -4.38
K = 4, Run (2,10,3): fitness => -4.38
K = 4, Run (2,10,4): fitness => -4.38
K = 4, Run (2,10,5): fitness => -4.38

#-4.38

real	0m0.763s
user	0m0.619s
sys	0m0.086s
K = 4, D = 1, C = 3
config1 =

  scalar structure containing the fields:

    ndisc =  1
    ncont =  3
    nintr = 0


K = 4, Run (1,1,1): fitness => -4.11
K = 4, Run (1,1,2): fitness => -3.96
K = 4, Run (1,1,3): fitness => -3.78
K = 4, Run (1,1,4): fitness => -3.69
K = 4, Run (1,1,5): fitness => -3.69

K = 4, Run (1,2,1): fitness => -3.85
K = 4, Run (1,2,2): fitness => -3.73
K = 4, Run (1,2,3): fitness => -3.69
K = 4, Run (1,2,4): fitness => -3.69
K = 4, Run (1,2,5): fitness => -3.69

K = 4, Run (1,3,1): fitness => -3.69
K = 4, Run (1,3,2): fitness => -3.69
K = 4, Run (1,3,3): fitness => -3.69
K = 4, Run (1,3,4): fitness => -3.69
K = 4, Run (1,3,5): fitness => -3.69

K = 4, Run (1,4,1): fitness => -3.69
K = 4, Run (1,4,2): fitness => -3.69
K = 4, Run (1,4,3): fitness => -3.69
K = 4, Run (1,4,4): fitness => -3.69
K = 4, Run (1,4,5): fitness => -3.69

K = 4, Run (1,5,1): fitness => -3.69
K = 4, Run (1,5,2): fitness => -3.69
K = 4, Run (1,5,3): fitness => -3.69
K = 4, Run (1,5,4): fitness => -3.69
K = 4, Run (1,5,5): fitness => -3.69

K = 4, Run (1,6,1): fitness => -3.69
K = 4, Run (1,6,2): fitness => -3.69
K = 4, Run (1,6,3): fitness => -3.69
K = 4, Run (1,6,4): fitness => -3.69
K = 4, Run (1,6,5): fitness => -3.69

K = 4, Run (1,7,1): fitness => -3.69
K = 4, Run (1,7,2): fitness => -3.69
K = 4, Run (1,7,3): fitness => -3.69
K = 4, Run (1,7,4): fitness => -3.69
K = 4, Run (1,7,5): fitness => -3.69

K = 4, Run (1,8,1): fitness => -3.69
K = 4, Run (1,8,2): fitness => -3.69
K = 4, Run (1,8,3): fitness => -3.69
K = 4, Run (1,8,4): fitness => -3.69
K = 4, Run (1,8,5): fitness => -3.69

K = 4, Run (1,9,1): fitness => -3.69
K = 4, Run (1,9,2): fitness => -3.69
K = 4, Run (1,9,3): fitness => -3.69
K = 4, Run (1,9,4): fitness => -3.69
K = 4, Run (1,9,5): fitness => -3.69

K = 4, Run (1,10,1): fitness => -3.69
K = 4, Run (1,10,2): fitness => -3.69
K = 4, Run (1,10,3): fitness => -3.69
K = 4, Run (1,10,4): fitness => -3.69
K = 4, Run (1,10,5): fitness => -3.69

K = 4, Run (2,1,1): fitness => -4.26
K = 4, Run (2,1,2): fitness => -4.19
K = 4, Run (2,1,3): fitness => -4.12
K = 4, Run (2,1,4): fitness => -4.07
K = 4, Run (2,1,5): fitness => -4.04

K = 4, Run (2,2,1): fitness => -4.18
K = 4, Run (2,2,2): fitness => -4.12
K = 4, Run (2,2,3): fitness => -4.07
K = 4, Run (2,2,4): fitness => -4.04
K = 4, Run (2,2,5): fitness => -4.04

K = 4, Run (2,3,1): fitness => -4.10
K = 4, Run (2,3,2): fitness => -4.06
K = 4, Run (2,3,3): fitness => -4.04
K = 4, Run (2,3,4): fitness => -4.04
K = 4, Run (2,3,5): fitness => -4.04

K = 4, Run (2,4,1): fitness => -4.04
K = 4, Run (2,4,2): fitness => -4.04
K = 4, Run (2,4,3): fitness => -4.04
K = 4, Run (2,4,4): fitness => -4.04
K = 4, Run (2,4,5): fitness => -4.04

K = 4, Run (2,5,1): fitness => -4.04
K = 4, Run (2,5,2): fitness => -4.04
K = 4, Run (2,5,3): fitness => -4.04
K = 4, Run (2,5,4): fitness => -4.04
K = 4, Run (2,5,5): fitness => -4.04

K = 4, Run (2,6,1): fitness => -4.04
K = 4, Run (2,6,2): fitness => -4.04
K = 4, Run (2,6,3): fitness => -4.04
K = 4, Run (2,6,4): fitness => -4.04
K = 4, Run (2,6,5): fitness => -4.04

K = 4, Run (2,7,1): fitness => -4.04
K = 4, Run (2,7,2): fitness => -4.04
K = 4, Run (2,7,3): fitness => -4.04
K = 4, Run (2,7,4): fitness => -4.04
K = 4, Run (2,7,5): fitness => -4.04

K = 4, Run (2,8,1): fitness => -4.04
K = 4, Run (2,8,2): fitness => -4.04
K = 4, Run (2,8,3): fitness => -4.04
K = 4, Run (2,8,4): fitness => -4.04
K = 4, Run (2,8,5): fitness => -4.04

K = 4, Run (2,9,1): fitness => -4.04
K = 4, Run (2,9,2): fitness => -4.04
K = 4, Run (2,9,3): fitness => -4.04
K = 4, Run (2,9,4): fitness => -4.04
K = 4, Run (2,9,5): fitness => -4.04

K = 4, Run (2,10,1): fitness => -4.04
K = 4, Run (2,10,2): fitness => -4.04
K = 4, Run (2,10,3): fitness => -4.04
K = 4, Run (2,10,4): fitness => -4.04
K = 4, Run (2,10,5): fitness => -4.04

#-3.69

real	0m0.662s
user	0m0.561s
sys	0m0.065s
K = 4, D = 1, C = 3
config1 =

  scalar structure containing the fields:

    ndisc =  1
    ncont =  3
    nintr = 0


K = 4, Run (1,1,1): fitness => -5.31
K = 4, Run (1,1,2): fitness => -5.18
K = 4, Run (1,1,3): fitness => -5.04
K = 4, Run (1,1,4): fitness => -4.94
K = 4, Run (1,1,5): fitness => -4.86

K = 4, Run (1,2,1): fitness => -5.17
K = 4, Run (1,2,2): fitness => -5.06
K = 4, Run (1,2,3): fitness => -4.94
K = 4, Run (1,2,4): fitness => -4.86
K = 4, Run (1,2,5): fitness => -4.86

K = 4, Run (1,3,1): fitness => -5.00
K = 4, Run (1,3,2): fitness => -4.90
K = 4, Run (1,3,3): fitness => -4.86
K = 4, Run (1,3,4): fitness => -4.86
K = 4, Run (1,3,5): fitness => -4.86

K = 4, Run (1,4,1): fitness => -4.86
K = 4, Run (1,4,2): fitness => -4.86
K = 4, Run (1,4,3): fitness => -4.86
K = 4, Run (1,4,4): fitness => -4.86
K = 4, Run (1,4,5): fitness => -4.86

K = 4, Run (1,5,1): fitness => -4.86
K = 4, Run (1,5,2): fitness => -4.86
K = 4, Run (1,5,3): fitness => -4.86
K = 4, Run (1,5,4): fitness => -4.86
K = 4, Run (1,5,5): fitness => -4.86

K = 4, Run (1,6,1): fitness => -4.86
K = 4, Run (1,6,2): fitness => -4.86
K = 4, Run (1,6,3): fitness => -4.86
K = 4, Run (1,6,4): fitness => -4.86
K = 4, Run (1,6,5): fitness => -4.86

K = 4, Run (1,7,1): fitness => -4.86
K = 4, Run (1,7,2): fitness => -4.86
K = 4, Run (1,7,3): fitness => -4.86
K = 4, Run (1,7,4): fitness => -4.86
K = 4, Run (1,7,5): fitness => -4.86

K = 4, Run (1,8,1): fitness => -4.86
K = 4, Run (1,8,2): fitness => -4.86
K = 4, Run (1,8,3): fitness => -4.86
K = 4, Run (1,8,4): fitness => -4.86
K = 4, Run (1,8,5): fitness => -4.86

K = 4, Run (1,9,1): fitness => -4.86
K = 4, Run (1,9,2): fitness => -4.86
K = 4, Run (1,9,3): fitness => -4.86
K = 4, Run (1,9,4): fitness => -4.86
K = 4, Run (1,9,5): fitness => -4.86

K = 4, Run (1,10,1): fitness => -4.86
K = 4, Run (1,10,2): fitness => -4.86
K = 4, Run (1,10,3): fitness => -4.86
K = 4, Run (1,10,4): fitness => -4.86
K = 4, Run (1,10,5): fitness => -4.86

K = 4, Run (2,1,1): fitness => -5.06
K = 4, Run (2,1,2): fitness => -4.88
K = 4, Run (2,1,3): fitness => -4.71
K = 4, Run (2,1,4): fitness => -4.59
K = 4, Run (2,1,5): fitness => -4.51

K = 4, Run (2,2,1): fitness => -4.85
K = 4, Run (2,2,2): fitness => -4.71
K = 4, Run (2,2,3): fitness => -4.59
K = 4, Run (2,2,4): fitness => -4.51
K = 4, Run (2,2,5): fitness => -4.51

K = 4, Run (2,3,1): fitness => -4.65
K = 4, Run (2,3,2): fitness => -4.55
K = 4, Run (2,3,3): fitness => -4.51
K = 4, Run (2,3,4): fitness => -4.51
K = 4, Run (2,3,5): fitness => -4.51

K = 4, Run (2,4,1): fitness => -4.51
K = 4, Run (2,4,2): fitness => -4.51
K = 4, Run (2,4,3): fitness => -4.51
K = 4, Run (2,4,4): fitness => -4.51
K = 4, Run (2,4,5): fitness => -4.51

K = 4, Run (2,5,1): fitness => -4.51
K = 4, Run (2,5,2): fitness => -4.51
K = 4, Run (2,5,3): fitness => -4.51
K = 4, Run (2,5,4): fitness => -4.51
K = 4, Run (2,5,5): fitness => -4.51

K = 4, Run (2,6,1): fitness => -4.51
K = 4, Run (2,6,2): fitness => -4.51
K = 4, Run (2,6,3): fitness => -4.51
K = 4, Run (2,6,4): fitness => -4.51
K = 4, Run (2,6,5): fitness => -4.51

K = 4, Run (2,7,1): fitness => -4.51
K = 4, Run (2,7,2): fitness => -4.51
K = 4, Run (2,7,3): fitness => -4.51
K = 4, Run (2,7,4): fitness => -4.51
K = 4, Run (2,7,5): fitness => -4.51

K = 4, Run (2,8,1): fitness => -4.51
K = 4, Run (2,8,2): fitness => -4.51
K = 4, Run (2,8,3): fitness => -4.51
K = 4, Run (2,8,4): fitness => -4.51
K = 4, Run (2,8,5): fitness => -4.51

K = 4, Run (2,9,1): fitness => -4.51
K = 4, Run (2,9,2): fitness => -4.51
K = 4, Run (2,9,3): fitness => -4.51
K = 4, Run (2,9,4): fitness => -4.51
K = 4, Run (2,9,5): fitness => -4.51

K = 4, Run (2,10,1): fitness => -4.51
K = 4, Run (2,10,2): fitness => -4.51
K = 4, Run (2,10,3): fitness => -4.51
K = 4, Run (2,10,4): fitness => -4.51
K = 4, Run (2,10,5): fitness => -4.51

#-4.51

real	0m0.585s
user	0m0.507s
sys	0m0.061s
K = 4, D = 1, C = 3
config1 =

  scalar structure containing the fields:

    ndisc =  1
    ncont =  3
    nintr = 0


K = 4, Run (1,1,1): fitness => -4.80
K = 4, Run (1,1,2): fitness => -4.69
K = 4, Run (1,1,3): fitness => -4.58
K = 4, Run (1,1,4): fitness => -4.51
K = 4, Run (1,1,5): fitness => -4.45

K = 4, Run (1,2,1): fitness => -4.68
K = 4, Run (1,2,2): fitness => -4.60
K = 4, Run (1,2,3): fitness => -4.51
K = 4, Run (1,2,4): fitness => -4.45
K = 4, Run (1,2,5): fitness => -4.45

K = 4, Run (1,3,1): fitness => -4.56
K = 4, Run (1,3,2): fitness => -4.48
K = 4, Run (1,3,3): fitness => -4.45
K = 4, Run (1,3,4): fitness => -4.45
K = 4, Run (1,3,5): fitness => -4.45

K = 4, Run (1,4,1): fitness => -4.45
K = 4, Run (1,4,2): fitness => -4.45
K = 4, Run (1,4,3): fitness => -4.45
K = 4, Run (1,4,4): fitness => -4.45
K = 4, Run (1,4,5): fitness => -4.45

K = 4, Run (1,5,1): fitness => -4.45
K = 4, Run (1,5,2): fitness => -4.45
K = 4, Run (1,5,3): fitness => -4.45
K = 4, Run (1,5,4): fitness => -4.45
K = 4, Run (1,5,5): fitness => -4.45

K = 4, Run (1,6,1): fitness => -4.45
K = 4, Run (1,6,2): fitness => -4.45
